model,cadence_s,first_report_s,trial_idx,max_visits,dt_ms,visits_at_first_packet,error,timestamp
fdx6d,0.1,0.0,25,2000000,538.6613830029964,5,,1779006011.7762525
fdx6d,0.25,0.2,25,2000000,732.3979110121727,49,,1779006012.7662096
fdx6d,0.125,0.015,25,2000000,423.07726299762726,3,,1779006013.4472747
fdx6d,0.25,0.15,25,2000000,683.6474219858646,38,,1779006014.3887064
fdx6d,0.125,0.06,25,2000000,467.10233798623085,3,,1779006015.1134093
fdx6d,0.25,0.04,25,2000000,577.0431289970875,23,,1779006015.9489174
fdx6d,0.125,0.003,25,2000000,410.59078699350357,1,,1779006016.6171834
fdx6d,0.125,0.045,25,2000000,582.0765630304813,3,,1779006017.45798
fdx6d,0.125,0.027,25,2000000,437.6159209907055,3,,1779006018.1525412
fdx6d,0.25,0.027,25,2000000,557.5666989982128,3,,1779006018.9681633
fdx6d,0.125,0.025,25,2000000,435.6264960169792,2,,1779006019.6615214
fdx6d,0.125,0.03,25,2000000,434.5220739543438,3,,1779006020.354044
fdx6d,0.25,0.018,25,2000000,550.2944829761982,4,,1779006021.161613
fdx6d,0.25,0.075,25,2000000,360.76491698622704,1,,1779006021.7797601
fdx6d,0.125,0.0,25,2000000,553.6411510109901,5,,1779006022.5916584
fdx6d,0.125,0.032,25,2000000,435.7767059803009,3,,1779006023.2857144
fdx6d,0.06,0.0,25,2000000,511.28779900074005,1,,1779006024.0548048
fdx6d,0.25,0.015,25,2000000,548.6771740019321,16,,1779006024.8615904
fdx6d,0.125,0.035,25,2000000,444.0615279972553,3,,1779006025.56376
fdx6d,0.25,0.023,25,2000000,557.7429050207138,3,,1779006026.3797266
fdx6d,0.25,0.0,25,2000000,532.0562080144882,1,,1779006027.1693478
fdx6d,0.125,0.04,25,2000000,572.1064189970493,2,,1779006027.999559
fdx6d,0.25,0.008,25,2000000,538.9333349764347,6,,1779006028.7964873
fdx6d,0.175,0.0,25,2000000,555.0016219615936,2,,1779006029.6091397
fdx6d,0.25,0.05,25,2000000,579.5394620001316,3,,1779006030.446968
fdx6d,0.25,0.032,25,2000000,309.7496500015259,1,,1779006031.014307
fdx6d,0.25,0.026,25,2000000,567.1290700137615,16,,1779006031.8395112
fdx6d,0.03,0.0,25,2000000,485.08507999777794,1,,1779006032.5823462
fdx6d,0.3,0.0,25,2000000,636.1932299733162,19,,1779006033.4763298
fdx6d,0.125,0.05,25,2000000,583.8329639732838,2,,1779006034.31783
fdx6d,0.125,0.024,25,2000000,429.02874198555946,3,,1779006035.0045638
fdx6d,0.125,0.023,25,2000000,552.763514995575,3,,1779006035.8150942
fdx6d,1.0,0.0,25,2000000,1033.1500050127506,137,,1779006037.1064548
fdx6d,0.25,0.175,25,2000000,711.6559870243073,49,,1779006038.075945
fdx6d,0.25,0.012,25,2000000,542.4822510182858,3,,1779006038.8764951
fdx6d,0.25,0.03,25,2000000,565.2047769725323,15,,1779006039.6995912
fdx6d,0.125,0.075,25,2000000,,,,1779006041.9630387
fdx6d,0.125,0.1,25,2000000,508.03080999851227,1,,1779006042.7292666
fdx6d,0.25,0.003,25,2000000,531.829069018364,1,,1779006043.5188575
fdx6d,0.2,0.0,25,2000000,,,,1779006045.7803063
fdx6d,0.25,0.125,25,2000000,658.6562730073929,33,,1779006046.697281
fdx6d,0.125,0.022,25,2000000,554.7905130088329,8,,1779006047.5099273
fdx6d,0.25,0.022,25,2000000,555.6287830173969,3,,1779006048.3231537
fdx6d,0.4,0.0,25,2000000,838.8007189631462,81,,1779006049.4197721
fdx6d,0.05,0.0,25,2000000,379.93025103211403,1,,1779006050.0565653
fdx6d,0.25,0.024,25,2000000,574.217854976654,2,,1779006050.8873577
fdx6d,0.125,0.02,25,2000000,422.95878997445107,2,,1779006051.567524
fdx6d,0.15,0.0,25,2000000,481.1830399930477,3,,1779006052.3071728
fdx6d,0.04,0.0,25,2000000,512.008742004633,1,,1779006053.0777426
fdx6d,0.25,0.005,25,2000000,539.2061449885368,1,,1779006053.8748875
fdx6d,0.125,0.021,25,2000000,558.6379530131817,2,,1779006054.6914244
fdx6d,0.5,0.0,25,2000000,532.3742959797382,9,,1779006055.481538
fdx6d,0.25,0.021,25,2000000,560.1482689976692,5,,1779006056.2997284
fdx6d,0.0,0.0,25,32,532.1190699934959,35,,1779006057.0874443
fdx6d,0.02,0.0,25,2000000,495.87687197327614,1,,1779006057.8421674
fdx6d,0.125,0.005,25,2000000,535.1292869746685,4,,1779006058.6353574
fdx6d,0.25,0.115,25,2000000,649.4082610011101,33,,1779006059.5425622
fdx6d,0.075,0.0,25,2000000,404.46054896712303,1,,1779006060.2051897
fdx6d,0.25,0.001,25,2000000,550.518660992384,9,,1779006061.0135822
fdx6d,0.125,0.018,25,2000000,552.6549170017242,5,,1779006061.824083
fdx6d,0.125,0.115,25,2000000,523.3935830295086,1,,1779006062.6055603
fdx6d,0.75,0.0,25,2000000,787.3350719809532,50,,1779006063.650836
b10c128,0.125,0.045,25,2000000,72.17687299847603,157,,1779006063.981597
b10c128,0.25,0.032,25,2000000,66.85824301838875,89,,1779006064.3063385
b10c128,0.125,0.008,25,2000000,155.34510996937752,882,,1779006064.722806
b10c128,0.25,0.15,25,2000000,173.3036769926548,1114,,1779006065.1566455
b10c128,0.25,0.026,25,2000000,50.251904010772705,47,,1779006065.4668546
b10c128,0.25,0.022,25,2000000,43.55512800812721,20,,1779006065.7738109
b10c128,0.25,0.06,25,2000000,84.56874999403954,274,,1779006066.116921
b10c128,0.125,0.032,25,2000000,56.48267498612404,88,,1779006066.4315822
b10c128,0.25,0.035,25,2000000,57.31544899940491,93,,1779006066.747734
b10c128,0.25,0.018,25,2000000,298.3165639936924,1560,,1779006067.3050623
b10c128,0.125,0.028,25,2000000,51.536991983652115,38,,1779006067.6145942
b10c128,0.25,0.01,25,2000000,291.35107600688934,1636,,1779006068.167655
b10c128,0.125,0.022,25,2000000,41.18224501609802,18,,1779006068.4676063
b10c128,0.125,0.023,25,2000000,42.20232301950455,13,,1779006068.7688372
b10c128,0.125,0.003,25,2000000,,,,1779006071.0284882
b10c128,0.25,0.021,25,2000000,42.66754499077797,2,,1779006071.3294082
b10c128,0.125,0.05,25,2000000,74.77008801698685,81,,1779006071.6649015
b10c128,0.25,0.025,25,2000000,47.46855300664902,10,,1779006071.9728856
b10c128,0.05,0.0,25,2000000,74.34333601593971,113,,1779006072.3076396
b10c128,0.25,0.012,25,2000000,289.5861710011959,1353,,1779006072.8584282
b10c128,0.4,0.0,25,2000000,424.7922019958496,2490,,1779006073.5427513
b10c128,0.25,0.075,25,2000000,101.52234801650047,344,,1779006073.9036753
b10c128,0.125,0.1,25,2000000,124.98178601264954,510,,1779006074.2886536
b10c128,0.04,0.0,25,2000000,59.858419984579086,143,,1779006074.606001
b10c128,0.02,0.0,25,2000000,43.43317499756813,14,,1779006074.9085844
b10c128,0.125,0.018,25,2000000,37.967082023620605,2,,1779006075.2046993
b10c128,0.25,0.008,25,2000000,283.71472603082657,1281,,1779006075.7497113
b10c128,0.25,0.05,25,2000000,72.45737200975418,228,,1779006076.0813122
b10c128,0.1,0.0,25,2000000,128.99345499277115,544,,1779006076.469284
b10c128,0.2,0.0,25,2000000,226.62406399846077,1542,,1779006076.9563394
b10c128,0.0,0.0,25,1,32.08585903048515,1,,1779006077.2434416
b10c128,0.0,0.0,25,0,24.795486986637115,,Must be an integer from 1 to 2^50,1779006077.526642
b10c128,0.25,0.1,25,2000000,122.80989399552345,478,,1779006077.9093022
b10c128,0.25,0.028,25,2000000,48.2155319750309,33,,1779006078.2165177
b10c128,0.75,0.0,25,2000000,778.6121080219746,5280,,1779006079.2578378
b10c128,0.25,0.015,25,2000000,289.14028400182724,1693,,1779006079.8070645
b10c128,0.125,0.03,25,2000000,54.46340602636337,69,,1779006080.1203017
b10c128,0.25,0.023,25,2000000,42.23108398914337,1,,1779006080.421916
b10c128,0.125,0.06,25,2000000,83.06524801254272,269,,1779006080.765266
b10c128,0.125,0.015,25,2000000,32.07777300477028,3,,1779006081.0550427
b10c128,0.0,0.0,25,64,59.673352003097534,71,,1779006081.370748
b10c128,0.125,0.027,25,2000000,45.41209000349045,44,,1779006081.6748617
b10c128,0.175,0.0,25,2000000,201.76641002297401,953,,1779006082.1396956
b10c128,0.125,0.025,25,2000000,55.709780007600784,34,,1779006082.4539282
b10c128,0.15,0.0,25,2000000,178.6870700120926,922,,1779006082.8926623
b10c128,0.25,0.03,25,2000000,55.94450801610947,79,,1779006083.2067847
b10c128,0.25,0.003,25,2000000,276.2290219962597,1657,,1779006083.7474802
b10c128,0.125,0.001,25,2000000,154.3655830025673,878,,1779006084.164495
b10c128,0.03,0.0,25,2000000,54.184897005558014,75,,1779006084.4789996
b10c128,0.125,0.02,25,2000000,182.79833099246025,991,,1779006084.9224153
b10c128,0.125,0.01,25,2000000,158.25393098592758,810,,1779006085.34157
b10c128,0.125,0.04,25,2000000,64.45552003383636,147,,1779006085.6648474
b10c128,0.25,0.001,25,2000000,273.67441898584366,1570,,1779006086.1980023
b10c128,0.125,0.075,25,2000000,103.09969002008438,394,,1779006086.5613189
b10c128,0.0,0.0,25,32,48.6681350171566,35,,1779006086.8653219
b10c128,0.25,0.2,25,2000000,226.63995099067688,1419,,1779006087.3524568
b10c128,0.5,0.0,25,2000000,527.7780849933624,3589,,1779006088.1415966
b10c128,0.25,0.175,25,2000000,204.66257897019386,1000,,1779006088.6077027
b10c128,0.125,0.024,25,2000000,43.92036399245262,39,,1779006088.9130282
b10c128,0.25,0.0,25,2000000,285.8077500164509,1658,,1779006089.457138
b10c128,0.125,0.005,25,2000000,156.7084540426731,771,,1779006089.876765
b10c128,1.0,0.0,25,2000000,,,,1779006092.6420412
b10c128,0.125,0.115,25,2000000,140.93756899237633,508,,1779006093.040595
b10c128,0.125,0.035,25,2000000,62.53275701403618,112,,1779006093.3646336
b10c128,0.25,0.04,25,2000000,61.87476399540901,148,,1779006093.68862
b10c128,0.125,0.021,25,2000000,44.45509299635887,13,,1779006093.9917462
b10c128,0.075,0.0,25,2000000,102.52069798111916,417,,1779006094.3537955
b10c128,0.3,0.0,25,2000000,327.83811700344086,2592,,1779006094.9413693
b10c128,0.125,0.026,25,2000000,57.39119601249695,28,,1779006095.2575321
b10c128,0.25,0.024,25,2000000,44.16634902358055,31,,1779006095.5596402
b10c128,0.25,0.005,25,2000000,292.6628090143204,1754,,1779006096.1119084
b10c128,0.25,0.02,25,2000000,40.090299010276794,8,,1779006096.4096227
b10c128,0.125,0.0,25,2000000,147.68024998903275,750,,1779006096.8175704
b10c128,0.06,0.0,25,2000000,84.16297701001167,249,,1779006097.1615324
b10c128,0.125,0.012,25,2000000,160.80798199772835,756,,1779006097.5811846
b10c128,0.25,0.027,25,2000000,51.78421598672867,52,,1779006097.892327
b10c128,0.25,0.045,25,2000000,82.63336101174355,169,,1779006098.2333398
b10c128,0.25,0.115,25,2000000,139.02911201119423,649,,1779006098.6327229
b10c128,0.25,0.125,25,2000000,150.76709800958633,730,,1779006099.0413532
b28c512nbt,0.125,0.027,26,2000000,184.28711700439453,3,,1779006099.4834917
b28c512nbt,0.25,0.125,26,2000000,414.1349419951439,82,,1779006100.1556764
b28c512nbt,0.0,0.0,26,32,291.740895986557,34,,1779006100.7030385
b28c512nbt,0.25,0.021,26,2000000,295.37865099310875,29,,1779006101.2565691
b28c512nbt,0.125,0.012,26,2000000,292.26394098997116,64,,1779006101.8072674
b28c512nbt,0.125,0.025,26,2000000,300.61542001366615,33,,1779006102.365654
b28c512nbt,0.125,0.032,26,2000000,308.74793300032616,35,,1779006102.9318068
b28c512nbt,0.125,0.0,26,2000000,275.89832296967506,33,,1779006103.465412
b28c512nbt,0.25,0.023,26,2000000,302.2599910199642,70,,1779006104.0256138
b28c512nbt,0.125,0.018,26,2000000,167.53038400411606,1,,1779006104.451052
b28c512nbt,0.25,0.0,26,2000000,278.17858600616455,50,,1779006104.9875193
b28c512nbt,0.25,0.175,26,2000000,198.71791598200798,4,,1779006105.4438038
b28c512nbt,0.25,0.005,26,2000000,285.80365800857544,62,,1779006105.9878676
b28c512nbt,0.125,0.023,26,2000000,304.8196849822998,33,,1779006106.550992
b28c512nbt,0.25,0.02,26,2000000,296.72636902332306,67,,1779006107.1057618
b28c512nbt,0.125,0.024,26,2000000,302.30395299196243,65,,1779006107.6661448
b28c512nbt,0.25,0.1,26,2000000,379.17910400032997,131,,1779006108.3039434
b28c512nbt,0.125,0.115,26,2000000,270.57730999588966,46,,1779006108.83224
b28c512nbt,0.125,0.035,26,2000000,182.22812101244926,1,,1779006109.2730289
b28c512nbt,0.125,0.021,26,2000000,168.92166101932526,1,,1779006109.6998453
b28c512nbt,0.2,0.0,26,2000000,236.8290919959545,17,,1779006110.1943748
b28c512nbt,0.5,0.0,26,2000000,530.6377950012684,166,,1779006110.984313
b28c512nbt,0.1,0.0,26,2000000,228.88574901223183,22,,1779006111.4717515
b28c512nbt,0.125,0.001,26,2000000,165.01681798696518,1,,1779006111.8941903
b28c512nbt,0.25,0.022,26,2000000,308.3047190308571,62,,1779006112.4609277
b28c512nbt,0.25,0.024,26,2000000,308.05213698744774,50,,1779006113.0276086
b28c512nbt,0.25,0.025,26,2000000,304.0543980002403,81,,1779006113.5903926
b28c512nbt,0.06,0.0,26,2000000,205.06662198901176,15,,1779006114.0536387
b28c512nbt,0.25,0.04,26,2000000,320.60126298666,75,,1779006114.6324613
b28c512nbt,0.25,0.05,26,2000000,327.7045269906521,49,,1779006115.2186453
b28c512nbt,0.125,0.075,26,2000000,226.3533779978752,1,,1779006115.7025623
b28c512nbt,0.25,0.075,26,2000000,355.0878050327301,112,,1779006116.3158455
b28c512nbt,0.05,0.0,26,2000000,174.3711879849434,2,,1779006116.7478778
b28c512nbt,0.25,0.045,26,2000000,324.2835660278797,84,,1779006117.3302674
b28c512nbt,0.25,0.001,26,2000000,279.6384319961071,53,,1779006117.8681939
b28c512nbt,0.0,0.0,26,64,302.87235099077225,70,,1779006118.4273238
b28c512nbt,0.125,0.1,26,2000000,252.15782898664474,39,,1779006118.9368467
b28c512nbt,0.25,0.018,26,2000000,302.0134049654007,18,,1779006119.4976213
b28c512nbt,0.125,0.003,26,2000000,284.49815198779106,51,,1779006120.0403883
b28c512nbt,0.25,0.035,26,2000000,315.21056002378464,77,,1779006120.6131413
b28c512nbt,0.125,0.04,26,2000000,191.48050099611282,2,,1779006121.061606
b28c512nbt,0.25,0.2,26,2000000,224.84722298383713,1,,1779006121.5445106
b28c512nbt,0.03,0.0,26,2000000,203.93892201781273,1,,1779006122.0064929
b28c512nbt,0.125,0.03,26,2000000,182.55759900808334,2,,1779006122.447386
b28c512nbt,0.125,0.008,26,2000000,283.7418910264969,54,,1779006122.9896462
b28c512nbt,0.4,0.0,26,2000000,433.2680560052395,169,,1779006123.6807384
b28c512nbt,0.0,0.0,26,1,84.32652497291565,1,,1779006124.020227
b28c512nbt,0.125,0.01,26,2000000,286.51839101314545,60,,1779006124.5643413
b28c512nbt,0.25,0.15,26,2000000,174.34780299663544,2,,1779006124.9969847
b28c512nbt,0.02,0.0,26,2000000,184.65126901865005,1,,1779006125.4395506
b28c512nbt,0.25,0.03,26,2000000,307.03790098428726,76,,1779006126.004563
b28c512nbt,0.175,0.0,26,2000000,410.33881601691246,68,,1779006126.6731508
b28c512nbt,0.125,0.022,26,2000000,306.6288839876652,63,,1779006127.2378757
b28c512nbt,0.25,0.008,26,2000000,284.9742769896984,63,,1779006127.781366
b28c512nbt,0.25,0.06,26,2000000,337.5269320011139,50,,1779006128.377242
b28c512nbt,0.15,0.0,26,2000000,175.1147319972515,3,,1779006128.8103223
b28c512nbt,0.25,0.026,26,2000000,305.6432050168514,75,,1779006129.3743525
b28c512nbt,0.25,0.027,26,2000000,308.2757450044155,75,,1779006129.9405117
b28c512nbt,0.25,0.01,26,2000000,288.9301489889622,66,,1779006130.4878762
b28c512nbt,0.125,0.015,26,2000000,161.73328998684883,1,,1779006130.9072757
b28c512nbt,0.25,0.003,26,2000000,278.4742499887943,64,,1779006131.4438293
b28c512nbt,0.125,0.02,26,2000000,296.8543910086155,62,,1779006131.9990487
b28c512nbt,0.125,0.005,26,2000000,290.37610897421837,49,,1779006132.5480652
b28c512nbt,0.25,0.115,26,2000000,395.2470809817314,142,,1779006133.2020352
b28c512nbt,0.125,0.026,26,2000000,304.34350299835205,33,,1779006133.7644503
b28c512nbt,0.04,0.0,26,2000000,187.11043798923492,3,,1779006134.209231
b28c512nbt,0.25,0.028,26,2000000,307.42516002058983,81,,1779006134.774875
b28c512nbt,0.0,0.0,26,0,11.884631991386414,,Must be an integer from 1 to 2^50,1779006135.0432594
b28c512nbt,0.25,0.015,26,2000000,296.30217897892,65,,1779006135.597585
b28c512nbt,0.125,0.05,26,2000000,202.6387580037117,11,,1779006136.0583565
b28c512nbt,1.0,0.0,26,2000000,1032.825649023056,596,,1779006137.3487084
b28c512nbt,0.75,0.0,26,2000000,775.2732159793377,429,,1779006138.3821015
b28c512nbt,0.125,0.028,26,2000000,310.1591049730778,33,,1779006138.9496274
b28c512nbt,0.075,0.0,26,2000000,176.05802801251411,1,,1779006139.3833177
b28c512nbt,0.3,0.0,26,2000000,334.88363301754,86,,1779006139.9760525
b28c512nbt,0.125,0.045,26,2000000,,,,1779006142.2389796
b28c512nbt,0.125,0.06,26,2000000,346.13502499461174,33,,1779006142.8432064
b28c512nbt,0.25,0.032,26,2000000,315.2097279727459,75,,1779006143.416118
b28c512nbt,0.25,0.012,26,2000000,290.29062700271606,41,,1779006143.9644346
fdx6d,0.25,0.175,26,2000000,465.5921249985695,3,,1779006144.6880271
fdx6d,0.25,0.012,26,2000000,543.6981260180473,14,,1779006145.4901936
fdx6d,0.0,0.0,26,1,152.14133501052856,1,,1779006145.8973951
fdx6d,0.175,0.0,26,2000000,557.4823109805584,13,,1779006146.7127116
fdx6d,0.125,0.015,26,2000000,549.6628870069981,5,,1779006147.5196264
fdx6d,0.125,0.05,26,2000000,587.3658009767532,17,,1779006148.3648953
fdx6d,0.0,0.0,26,64,650.5239000022411,71,,1779006149.2705567
fdx6d,0.125,0.032,26,2000000,565.5440590083599,3,,1779006150.0943933
fdx6d,0.25,0.023,26,2000000,554.7272479832172,2,,1779006150.9068093
fdx6d,0.15,0.0,26,2000000,481.2329940199852,1,,1779006151.6456192
fdx6d,0.04,0.0,26,2000000,394.0821070075035,1,,1779006152.2972512
fdx6d,0.25,0.024,26,2000000,559.0744790136814,15,,1779006153.114344
fdx6d,0.25,0.2,26,2000000,480.98286604881287,4,,1779006153.8529768
fdx6d,0.125,0.001,26,2000000,534.0916259884834,1,,1779006154.6450844
fdx6d,0.25,0.022,26,2000000,554.9100910425186,7,,1779006155.4577196
fdx6d,0.25,0.1,26,2000000,632.9708760082722,24,,1779006156.348854
fdx6d,0.125,0.012,26,2000000,416.7494179904461,2,,1779006157.0234888
fdx6d,0.25,0.032,26,2000000,566.7140430212021,2,,1779006157.848147
fdx6d,0.125,0.027,26,2000000,564.2980059981346,3,,1779006158.6698456
fdx6d,0.25,0.026,26,2000000,560.4295270144939,2,,1779006159.4884117
fdx6d,0.25,0.04,26,2000000,577.8444370031357,2,,1779006160.3245022
fdx6d,0.125,0.075,26,2000000,609.4795909821987,17,,1779006161.1921785
fdx6d,0.125,0.045,26,2000000,450.0760709941387,2,,1779006161.9005547
fdx6d,0.125,0.008,26,2000000,539.5143020153046,6,,1779006162.6982713
fdx6d,0.0,0.0,26,32,537.0023900270462,35,,1779006163.4905195
fdx6d,0.25,0.06,26,2000000,591.8152519762516,25,,1779006164.3398979
fdx6d,0.06,0.0,26,2000000,511.4131729900837,1,,1779006165.109517
fdx6d,0.25,0.0,26,2000000,537.1315680146217,1,,1779006165.9050636
fdx6d,0.25,0.005,26,2000000,535.929367005825,1,,1779006166.6984022
fdx6d,0.25,0.025,26,2000000,556.6852189898491,20,,1779006167.5132227
fdx6d,0.25,0.008,26,2000000,540.2871190011501,5,,1779006168.3113866
fdx6d,0.125,0.04,26,2000000,447.9541300237179,2,,1779006169.0185626
fdx6d,0.25,0.001,26,2000000,535.7332569658756,5,,1779006169.81234
fdx6d,0.25,0.021,26,2000000,552.3720659911633,4,,1779006170.6229143
fdx6d,0.125,0.115,26,2000000,520.1330810189247,1,,1779006171.4006484
fdx6d,0.25,0.01,26,2000000,545.0341559946537,9,,1779006172.2037086
fdx6d,0.125,0.025,26,2000000,558.4921099841595,7,,1779006173.0196245
fdx6d,0.02,0.0,26,2000000,372.0335600078106,1,,1779006173.6489098
fdx6d,0.25,0.003,26,2000000,542.0547889769077,1,,1779006174.4486187
fdx6d,0.05,0.0,26,2000000,430.6912980079651,1,,1779006175.137154
fdx6d,0.125,0.06,26,2000000,594.8071050047874,17,,1779006175.98989
fdx6d,0.125,0.005,26,2000000,551.9845300018787,4,,1779006176.7997673
fdx6d,0.125,0.035,26,2000000,566.5609180033207,11,,1779006177.624541
fdx6d,1.0,0.0,26,2000000,1038.9279370307922,139,,1779006178.9217482
fdx6d,0.125,0.003,26,2000000,534.4939819872379,1,,1779006179.7142527
fdx6d,0.25,0.015,26,2000000,550.0905240178108,13,,1779006180.522382
fdx6d,0.125,0.022,26,2000000,429.56681498885155,2,,1779006181.2094066
fdx6d,0.3,0.0,26,2000000,631.972012013197,24,,1779006182.0993483
fdx6d,0.25,0.018,26,2000000,548.6755119860172,9,,1779006182.905919
fdx6d,0.125,0.024,26,2000000,558.5109199881554,8,,1779006183.7220535
fdx6d,0.25,0.05,26,2000000,586.1987919807434,14,,1779006184.56595
fdx6d,0.03,0.0,26,2000000,480.13899701833725,1,,1779006185.303741
fdx6d,0.125,0.028,26,2000000,559.8219629824162,7,,1779006186.1215322
fdx6d,0.25,0.02,26,2000000,554.339468985796,15,,1779006186.9337113
fdx6d,0.5,0.0,26,2000000,536.015477001667,1,,1779006187.727725
fdx6d,0.25,0.15,26,2000000,685.8532789945602,38,,1779006188.6717358
fdx6d,0.25,0.03,26,2000000,564.6895850002766,5,,1779006189.4945107
fdx6d,0.125,0.1,26,2000000,,,,1779006191.7564828
fdx6d,0.0,0.0,26,0,13.785204976797104,,Must be an integer from 1 to 2^50,1779006192.0263445
fdx6d,0.25,0.075,26,2000000,621.7676769793034,16,,1779006192.905996
fdx6d,0.125,0.0,26,2000000,537.0819579958916,6,,1779006193.700826
fdx6d,0.075,0.0,26,2000000,,,,1779006195.9631839
fdx6d,0.125,0.021,26,2000000,429.38934102654457,1,,1779006196.650537
fdx6d,0.1,0.0,26,2000000,532.5679339766502,1,,1779006197.4412193
fdx6d,0.25,0.045,26,2000000,574.4534900188446,14,,1779006198.2738352
fdx6d,0.125,0.018,26,2000000,552.637277007103,2,,1779006199.0840926
fdx6d,0.125,0.023,26,2000000,432.1543049812317,2,,1779006199.7739441
fdx6d,0.25,0.035,26,2000000,571.5130740106106,3,,1779006200.6035812
